Key,ShortKey,Source,Row,Module,Field,Role,CN,TH
Task_121326_Desc,bKGO,r任务_Task_A.csv,6267,Task,Desc,,在「史瓦西喉Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""คอหอยชวาทซ์ชิลท์ I"""
Task_121299_Desc,bKGn,r任务_Task_A.csv,6268,Task,Desc,,在「史瓦西喉Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""คอหอยชวาทซ์ชิลท์ II"""
Task_121293_Desc,bKGh,r任务_Task_A.csv,6269,Task,Desc,,在「史瓦西喉Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""คอหอยชวาทซ์ชิลท์ III"""
Task_121269_Desc,bKFJ,r任务_Task_A.csv,6270,Task,Desc,,在「史瓦西喉Ⅳ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""คอหอยชวาทซ์ชิลท์ IV"""
Task_121319_Desc,bKGH,r任务_Task_A.csv,6272,Task,Desc,,在「玩偶之泪Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""น้ำตาของตุ๊กตา I"""
Task_121259_Desc,bKFz,r任务_Task_A.csv,6273,Task,Desc,,在「玩偶之泪Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""น้ำตาของตุ๊กตา II"""
Task_121279_Desc,bKFT,r任务_Task_A.csv,6274,Task,Desc,,在「玩偶之泪Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""น้ำตาของตุ๊กตา III"""
Task_121323_Desc,bKGL,r任务_Task_A.csv,6275,Task,Desc,,在「玩偶之泪Ⅳ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""น้ำตาของตุ๊กตา IV"""
Task_121236_Desc,bKFc,r任务_Task_A.csv,6276,Task,Desc,,在「玩偶之泪Ⅴ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""น้ำตาของตุ๊กตา V"""
Task_118821_Desc,bJGq,r任务_Task_A.csv,6277,Task,Desc,,蜡像之秘,ความลับของหุ่นขี้ผึ้ง
Task_121286_Desc,bKGa,r任务_Task_A.csv,6278,Task,Desc,,在「蜡像之秘Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""ความลับของหุ่นขี้ผึ้ง I"""
Task_121234_Desc,bKFa,r任务_Task_A.csv,6279,Task,Desc,,在「蜡像之秘Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""ความลับของหุ่นขี้ผึ้ง II"""
Task_121237_Desc,bKFd,r任务_Task_A.csv,6280,Task,Desc,,在「蜡像之秘Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""ความลับของหุ่นขี้ผึ้ง III"""
Task_121256_Desc,bKFw,r任务_Task_A.csv,6281,Task,Desc,,在「蜡像之秘Ⅳ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""ความลับของหุ่นขี้ผึ้ง IV"""
Task_121274_Desc,bKFO,r任务_Task_A.csv,6282,Task,Desc,,在「蜡像之秘Ⅴ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""ความลับของหุ่นขี้ผึ้ง V"""
Task_118791_Desc,bJFW,r任务_Task_A.csv,6283,Task,Desc,,漆黑之链,พันธนาอนธการ
Task_121317_Desc,bKGF,r任务_Task_A.csv,6284,Task,Desc,,在「漆黑之链Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""พันธนาอนธการ I"""
Task_121313_Desc,bKGB,r任务_Task_A.csv,6285,Task,Desc,,在「漆黑之链Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""พันธนาอนธการ II"""
Task_121243_Desc,bKFj,r任务_Task_A.csv,6286,Task,Desc,,在「漆黑之链Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""พันธนาอนธการ III"""
Task_121316_Desc,bKGE,r任务_Task_A.csv,6287,Task,Desc,,在「漆黑之链Ⅳ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""พันธนาอนธการ IV"""
Task_121322_Desc,bKGK,r任务_Task_A.csv,6288,Task,Desc,,在「漆黑之链Ⅴ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""พันธนาอนธการ V"""
Task_118913_Desc,bJHJ,r任务_Task_A.csv,6289,Task,Desc,,界外之影,เงาทมิฬจากแดนไกล
Task_121294_Desc,bKGi,r任务_Task_A.csv,6290,Task,Desc,,在「界外之影Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""เงาทมิฬจากแดนไกล I"""
Task_121291_Desc,bKGf,r任务_Task_A.csv,6291,Task,Desc,,在「界外之影Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""เงาทมิฬจากแดนไกล II"""
Task_121261_Desc,bKFB,r任务_Task_A.csv,6292,Task,Desc,,在「界外之影Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""เงาทมิฬจากแดนไกล III"""
Task_121239_Desc,bKFf,r任务_Task_A.csv,6293,Task,Desc,,在「界外之影Ⅳ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""เงาทมิฬจากแดนไกล IV"""
Task_118892_Desc,bJHt,r任务_Task_A.csv,6294,Task,Desc,,虔诚之握,อ้อมกอดแห่งศรัทธา
Task_121254_Desc,bKFu,r任务_Task_A.csv,6295,Task,Desc,,在「虔诚之握Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""อ้อมกอดแห่งศรัทธา I"""
Task_121284_Desc,bKFY,r任务_Task_A.csv,6296,Task,Desc,,在「虔诚之握Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""อ้อมกอดแห่งศรัทธา II"""
Task_121260_Desc,bKFA,r任务_Task_A.csv,6297,Task,Desc,,在「虔诚之握Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""อ้อมกอดแห่งศรัทธา III"""
Task_121233_Desc,bKEZ,r任务_Task_A.csv,6298,Task,Desc,,在「虔诚之握Ⅳ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""อ้อมกอดแห่งศรัทธา IV"""
Task_118787_Desc,bJFT,r任务_Task_A.csv,6299,Task,Desc,,圣胎之咏,บทสรรเสริญแห่งครรภ์ศักดิ์สิทธิ์
Task_121292_Desc,bKGg,r任务_Task_A.csv,6300,Task,Desc,,在「圣胎之咏Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""บทสรรเสริญแห่งครรภ์ศักดิ์สิทธิ์ I"""
Task_121241_Desc,bKFh,r任务_Task_A.csv,6301,Task,Desc,,在「圣胎之咏Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""บทสรรเสริญแห่งครรภ์ศักดิ์สิทธิ์ II"""
Task_121288_Desc,bKGc,r任务_Task_A.csv,6302,Task,Desc,,在「圣胎之咏Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""บทสรรเสริญแห่งครรภ์ศักดิ์สิทธิ์ III"""
Task_118796_Desc,bJFY,r任务_Task_A.csv,6303,Task,Desc,,沙海遗存,มรดกในทะเลทราย
Task_121266_Desc,bKFG,r任务_Task_A.csv,6304,Task,Desc,,在「沙海遗存Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""มรดกในทะเลทราย I"""
Task_121275_Desc,bKFP,r任务_Task_A.csv,6305,Task,Desc,,在「沙海遗存Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""มรดกในทะเลทราย II"""
Task_121262_Desc,bKFC,r任务_Task_A.csv,6306,Task,Desc,,在「沙海遗存Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""มรดกในทะเลทราย III"""
Task_118915_Desc,bJHL,r任务_Task_A.csv,6307,Task,Desc,,黑池之潮,กระแสน้ำในสระดำ
Task_121324_Desc,bKGM,r任务_Task_A.csv,6308,Task,Desc,,在「黑池之潮Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""กระแสน้ำในสระดำ I"""
Task_121282_Desc,bKFW,r任务_Task_A.csv,6309,Task,Desc,,在「黑池之潮Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""กระแสน้ำในสระดำ II"""
Task_118922_Desc,bJHQ,r任务_Task_A.csv,6310,Task,Desc,,怪雾之都,นครหมอกลี้ลับ
Task_121305_Desc,bKGt,r任务_Task_A.csv,6311,Task,Desc,,在「怪雾之都Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""นครหมอกลี้ลับ I"""
Task_121247_Desc,bKFn,r任务_Task_A.csv,6312,Task,Desc,,在「怪雾之都Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""นครหมอกลี้ลับ II"""
Task_121301_Desc,bKGp,r任务_Task_A.csv,6313,Task,Desc,,在「怪雾之都Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""นครหมอกลี้ลับ III"""
Task_118837_Desc,bJGF,r任务_Task_A.csv,6314,Task,Desc,,狂躁蜡馆,พิพิธภัณฑ์หุ่นขี้ผึ้งวิปลาส
Task_121276_Desc,bKFQ,r任务_Task_A.csv,6315,Task,Desc,,在「狂躁蜡馆Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""พิพิธภัณฑ์หุ่นขี้ผึ้งวิปลาส I"""
Task_121253_Desc,bKFt,r任务_Task_A.csv,6316,Task,Desc,,在「狂躁蜡馆Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""พิพิธภัณฑ์หุ่นขี้ผึ้งวิปลาส II"""
Task_121267_Desc,bKFH,r任务_Task_A.csv,6317,Task,Desc,,在「狂躁蜡馆Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""พิพิธภัณฑ์หุ่นขี้ผึ้งวิปลาส III"""
Task_118856_Desc,bJGV,r任务_Task_A.csv,6318,Task,Desc,,错乱异镇,เมืองวิกล
Task_121264_Desc,bKFE,r任务_Task_A.csv,6319,Task,Desc,,在「错乱异镇Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""เมืองวิกล I"""
Task_121297_Desc,bKGl,r任务_Task_A.csv,6320,Task,Desc,,在「错乱异镇Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""เมืองวิกล II"""
Task_121318_Desc,bKGG,r任务_Task_A.csv,6321,Task,Desc,,在「错乱异镇Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""เมืองวิกล III"""
Task_118918_Desc,bJHO,r任务_Task_A.csv,6322,Task,Desc,,失序山脉,เทือกเขาไร้ระเบียบ
Task_121250_Desc,bKFq,r任务_Task_A.csv,6323,Task,Desc,,在「失序山脉Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""เทือกเขาไร้ระเบียบ I"""
Task_121246_Desc,bKFm,r任务_Task_A.csv,6324,Task,Desc,,在「失序山脉Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""เทือกเขาไร้ระเบียบ II"""
Task_121277_Desc,bKFR,r任务_Task_A.csv,6325,Task,Desc,,在「失序山脉Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""เทือกเขาไร้ระเบียบ III"""
Task_118799_Desc,bJFZ,r任务_Task_A.csv,6326,Task,Desc,,暗海之舟,นาวาเหนือคลื่นทมิฬ
Task_121281_Desc,bKFV,r任务_Task_A.csv,6327,Task,Desc,,在「暗海之舟Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""นาวาเหนือคลื่นทมิฬ I"""
Task_121320_Desc,bKGI,r任务_Task_A.csv,6328,Task,Desc,,在「暗海之舟Ⅱ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""นาวาเหนือคลื่นทมิฬ II"""
Task_121242_Desc,bKFi,r任务_Task_A.csv,6329,Task,Desc,,在「暗海之舟Ⅲ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""นาวาเหนือคลื่นทมิฬ III"""
Task_118845_Desc,bJGL,r任务_Task_A.csv,6330,Task,Desc,,风暴外海,ทะเลนอกเขตมรสุม
Task_121285_Desc,bKFZ,r任务_Task_A.csv,6331,Task,Desc,,在「风暴外海Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""ทะเลนอกเขตมรสุม I"""
Task_118809_Desc,bJGh,r任务_Task_A.csv,6332,Task,Desc,,荒沙之壁,กำแพงทรายรกร้าง
Task_121258_Desc,bKFy,r任务_Task_A.csv,6333,Task,Desc,,在「荒沙之壁Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""กำแพงทรายรกร้าง I"""
Task_118881_Desc,bJHn,r任务_Task_A.csv,6334,Task,Desc,,原初裂隙,รอยแยกปฐมภูมิ
Task_121327_Desc,bKGP,r任务_Task_A.csv,6335,Task,Desc,,在「原初裂隙Ⅰ」中获得三星评分,"ได้รับคะแนน 3 ดาวใน ""รอยแยกปฐมภูมิ I"""
