Key,ShortKey,Source,Row,Module,Field,Role,CN,EN
Stage_7879_Name,aVeM,g关卡_Stage_A.csv,935,Stage,Name,,血肉之沼·间隙Ⅷ,Caro Marsh: Fissure Ⅷ
Stage_8180_Name,aVwc,g关卡_Stage_A.csv,942,Stage,Name,,超维之旅·间隙Ⅶ,Ultra Journey: Fissure Ⅶ
Stage_7980_Name,aVkJ,g关卡_Stage_A.csv,943,Stage,Name,,超维之旅·间隙Ⅷ,Ultra Journey: Fissure Ⅷ
Stage_7882_Name,aVeV,g关卡_Stage_A.csv,950,Stage,Name,,混沌之域·间隙Ⅶ,Chaos Domain: Fissure Ⅶ
Stage_8166_Name,aVvm,g关卡_Stage_A.csv,951,Stage,Name,,混沌之域·间隙Ⅷ,Chaos Domain: Fissure Ⅷ
Task_122110_Name,bKVm,r任务_Task_A.csv,5336,Task,Name,,拓梦先驱<size=20><color=#747474>每日首次游玩 获得 500 分 </color></size>,Pioneer<size=20><color=#747474>Earn 500 pts by clearing P-Dive on the first attempt each day.</color></size>
Task_122110_Desc,bKVl,r任务_Task_A.csv,5336,Task,Desc,,每日首次游玩 获得 500 分。,Earn 500 pts by clearing P-Dive on the first attempt each day.
TipsType_20084_Title,bmVb,t提示信息_TipsType_C.csv,107,TipsType,Title,,调查确认,Begin Investigation?
TipsType_20084_Desc,bmUY,t提示信息_TipsType_C.csv,107,TipsType,Desc,,队伍平均等级低于关卡推荐等级，出场唤醒体的属性将受到削弱，是否依然选择调查？,Your team's average level is too low for this stage. The investigation may encounter significant challenges. Proceed anyway?
TipsType_20084_LeftBtnDesc,bmUZ,t提示信息_TipsType_C.csv,107,TipsType,LeftBtnDesc,,前往提升,Enhance Awakeners
TipsType_20105_Title,bmWD,t提示信息_TipsType_C.csv,115,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20105_Desc,bmWA,t提示信息_TipsType_C.csv,115,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20105_LeftBtnDesc,bmWB,t提示信息_TipsType_C.csv,115,TipsType,LeftBtnDesc,,退出,Return
TipsType_20111_Title,bmXb,t提示信息_TipsType_C.csv,120,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20111_Desc,bmWY,t提示信息_TipsType_C.csv,120,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20111_LeftBtnDesc,bmWZ,t提示信息_TipsType_C.csv,120,TipsType,LeftBtnDesc,,退出,Return
TipsType_20111_RightBtnDesc,bmXa,t提示信息_TipsType_C.csv,120,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20112_Title,bmXf,t提示信息_TipsType_C.csv,121,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20112_Desc,bmXc,t提示信息_TipsType_C.csv,121,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20112_LeftBtnDesc,bmXd,t提示信息_TipsType_C.csv,121,TipsType,LeftBtnDesc,,退出,Return
TipsType_20112_RightBtnDesc,bmXe,t提示信息_TipsType_C.csv,121,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_10618_Title,bmDf,t提示信息_TipsType_C.csv,743,TipsType,Title,,调查确认,Begin Investigation?
TipsType_10618_Desc,bmDc,t提示信息_TipsType_C.csv,743,TipsType,Desc,,当前队伍平均等级{s1}低于推荐等级{s2}，调查可能会遇到较大的挑战，是否确认？,The current team's average level {s1} is lower than the recommended level {s2}. The investigation may encounter significant challenges. Proceed anyway?
TipsType_10618_LeftBtnDesc,bmDd,t提示信息_TipsType_C.csv,743,TipsType,LeftBtnDesc,,前往提升,Enhance Awakeners
TipsType_10740_Title,bmIf,t提示信息_TipsType_C.csv,744,TipsType,Title,,调查确认,Begin Investigation?
TipsType_10740_Desc,bmIc,t提示信息_TipsType_C.csv,744,TipsType,Desc,,当前调查等级{s1}低于推荐等级{s2}，调查可能会遇到较大的挑战，是否确认？,Your team's average level {s1} is lower than the recommended level {s2}. The investigation may encounter significant challenges. Proceed anyway?
TipsType_10741_Title,bmIj,t提示信息_TipsType_C.csv,745,TipsType,Title,,调查确认,Begin Investigation?
TipsType_10741_Desc,bmIg,t提示信息_TipsType_C.csv,745,TipsType,Desc,,当前队伍平均等级{s1}和守密人调查等级{s2}均低于推荐等级，调查会遇到非常大的挑战，是否确认？,Your team's average level {s1} and your Keeper level {s2} are both too low for this stage. The investigation may encounter significant challenges. Proceed anyway?
TipsType_10742_Title,bmIn,t提示信息_TipsType_C.csv,746,TipsType,Title,,调查确认,Begin Investigation?
TipsType_10799_Title,bmJL,t提示信息_TipsType_C.csv,749,TipsType,Title,,调查确认,Begin Investigation?
TipsType_20094_Title,bmVP,t提示信息_TipsType_C.csv,800,TipsType,Title,,替换确认,Replace Substats?
TipsType_20094_Desc,bmVM,t提示信息_TipsType_C.csv,800,TipsType,Desc,,原副属性中存在较好的属性，替换后将不会保存，是否确认替换？,"This Covenant has a Max-Value Substat that was not locked. If you continue, it will be overwritten."
TipsType_20094_RightBtnDesc,bmVO,t提示信息_TipsType_C.csv,800,TipsType,RightBtnDesc,,确认,Replace
TipsType_20095_Title,bmVT,t提示信息_TipsType_C.csv,801,TipsType,Title,,转录确认,Continue Transcribing?
TipsType_20095_Desc,bmVQ,t提示信息_TipsType_C.csv,801,TipsType,Desc,,当前转录出的副属性中存在较好的属性，继续转录将不会保存，是否确认？,"There is a Max-Value Substat pending. If you continue Transcription, it will be lost."
TipsType_20095_RightBtnDesc,bmVS,t提示信息_TipsType_C.csv,801,TipsType,RightBtnDesc,,确认,Transcribe
TipsType_10707_Desc,bmGc,t提示信息_TipsType_C.csv,802,TipsType,Desc,,转录材料不足,Insufficient Materials
TipsType_10719_Desc,bmGY,t提示信息_TipsType_C.csv,803,TipsType,Desc,,千面印章不足，可在「置换设置」中选择材料置换,"Insufficient Thousand Faces Seal. You can auto-convert materials in ""Exchange Settings"""
TipsType_20129_Title,bmYv,t提示信息_TipsType_C.csv,918,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20129_Desc,bmYs,t提示信息_TipsType_C.csv,918,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20129_LeftBtnDesc,bmYt,t提示信息_TipsType_C.csv,918,TipsType,LeftBtnDesc,,退出,Return
TipsType_20129_RightBtnDesc,bmYu,t提示信息_TipsType_C.csv,918,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20130_Title,bmYz,t提示信息_TipsType_C.csv,919,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20130_Desc,bmYw,t提示信息_TipsType_C.csv,919,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20130_LeftBtnDesc,bmYx,t提示信息_TipsType_C.csv,919,TipsType,LeftBtnDesc,,退出,Return
TipsType_20130_RightBtnDesc,bmYy,t提示信息_TipsType_C.csv,919,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20131_Title,bmYD,t提示信息_TipsType_C.csv,920,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20131_Desc,bmYA,t提示信息_TipsType_C.csv,920,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20131_LeftBtnDesc,bmYB,t提示信息_TipsType_C.csv,920,TipsType,LeftBtnDesc,,退出,Return
TipsType_20131_RightBtnDesc,bmYC,t提示信息_TipsType_C.csv,920,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20132_Title,bmYH,t提示信息_TipsType_C.csv,921,TipsType,Title,,自动补足,Auto-Substitution
TipsType_20132_Desc,bmYE,t提示信息_TipsType_C.csv,921,TipsType,Desc,,勾选后，若<TipsHighlightText:密契残本>充足，则优先消耗残本。\n若残本不足，则自动消耗 <TipsHighlightText:「{s1}」> 补足残本。,"If sufficient <TipsHighlightText:Covenant Fragments> are available, they will be used first.\nIf supply is insufficient, <TipsHighlightText:""{s1}""> will be consumed instead."
TipsType_20132_RightBtnDesc,bmYG,t提示信息_TipsType_C.csv,921,TipsType,RightBtnDesc,,仍要勾选,Confirm
TipsType_20134_Title,bKAB,t提示信息_TipsType_C.csv,923,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20134_Desc,bKAy,t提示信息_TipsType_C.csv,923,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20134_LeftBtnDesc,bKAz,t提示信息_TipsType_C.csv,923,TipsType,LeftBtnDesc,,退出,Return
TipsType_20134_RightBtnDesc,bKAA,t提示信息_TipsType_C.csv,923,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_100020_Title,blHT,t提示信息_TipsType_C.csv,1020,TipsType,Title,,提示,Investigation in Progress
TipsType_100020_Desc,blHQ,t提示信息_TipsType_C.csv,1020,TipsType,Desc,,尚在战斗中，是否继续之前的战斗？,Would you like to continue the ongoing investigation?
TipsType_100020_RightBtnDesc,blHS,t提示信息_TipsType_C.csv,1020,TipsType,RightBtnDesc,,确认,Continue
TipsType_20162_Title,bnaf,t提示信息_TipsType_C.csv,1031,TipsType,Title,,养成回溯,Development Reset
TipsType_20210_Title,bxWf,t提示信息_TipsType_C.csv,1075,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20210_Desc,bxWc,t提示信息_TipsType_C.csv,1075,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20210_LeftBtnDesc,bxWd,t提示信息_TipsType_C.csv,1075,TipsType,LeftBtnDesc,,退出,Return
TipsType_20210_RightBtnDesc,bxWe,t提示信息_TipsType_C.csv,1075,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20356_Title,bAks,t提示信息_TipsType_C.csv,1098,TipsType,Title,,调查确认,Begin Investigation?
TipsType_20230_Title,bBNV,t提示信息_TipsType_C.csv,1102,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20230_Desc,bBNS,t提示信息_TipsType_C.csv,1102,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20230_LeftBtnDesc,bBNT,t提示信息_TipsType_C.csv,1102,TipsType,LeftBtnDesc,,退出,Return
TipsType_20230_RightBtnDesc,bBNU,t提示信息_TipsType_C.csv,1102,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20231_Title,bBNZ,t提示信息_TipsType_C.csv,1103,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20231_Desc,bBNW,t提示信息_TipsType_C.csv,1103,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20231_LeftBtnDesc,bBNX,t提示信息_TipsType_C.csv,1103,TipsType,LeftBtnDesc,,退出,Return
TipsType_20231_RightBtnDesc,bBNY,t提示信息_TipsType_C.csv,1103,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20232_Title,bCbO,t提示信息_TipsType_C.csv,1104,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20232_Desc,bCbL,t提示信息_TipsType_C.csv,1104,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20232_LeftBtnDesc,bCbM,t提示信息_TipsType_C.csv,1104,TipsType,LeftBtnDesc,,退出,Return
TipsType_20232_RightBtnDesc,bCbN,t提示信息_TipsType_C.csv,1104,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20235_Title,bIas,t提示信息_TipsType_C.csv,1110,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20235_Desc,bIar,t提示信息_TipsType_C.csv,1110,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20235_LeftBtnDesc,bIaF,t提示信息_TipsType_C.csv,1110,TipsType,LeftBtnDesc,,退出,Return
TipsType_20235_RightBtnDesc,bIaG,t提示信息_TipsType_C.csv,1110,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20236_Title,bIau,t提示信息_TipsType_C.csv,1111,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20236_Desc,bIat,t提示信息_TipsType_C.csv,1111,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20236_LeftBtnDesc,bIaH,t提示信息_TipsType_C.csv,1111,TipsType,LeftBtnDesc,,退出,Return
TipsType_20236_RightBtnDesc,bIaI,t提示信息_TipsType_C.csv,1111,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20237_Title,bIaw,t提示信息_TipsType_C.csv,1112,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20237_Desc,bIav,t提示信息_TipsType_C.csv,1112,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20237_LeftBtnDesc,bIaJ,t提示信息_TipsType_C.csv,1112,TipsType,LeftBtnDesc,,退出,Return
TipsType_20237_RightBtnDesc,bIaK,t提示信息_TipsType_C.csv,1112,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20238_Title,bIay,t提示信息_TipsType_C.csv,1113,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20238_Desc,bIax,t提示信息_TipsType_C.csv,1113,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20238_LeftBtnDesc,bIaL,t提示信息_TipsType_C.csv,1113,TipsType,LeftBtnDesc,,退出,Return
TipsType_20238_RightBtnDesc,bIaM,t提示信息_TipsType_C.csv,1113,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20239_Title,bIaQ,t提示信息_TipsType_C.csv,1114,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20239_Desc,bIaN,t提示信息_TipsType_C.csv,1114,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20239_LeftBtnDesc,bIaO,t提示信息_TipsType_C.csv,1114,TipsType,LeftBtnDesc,,退出,Return
TipsType_20239_RightBtnDesc,bIaP,t提示信息_TipsType_C.csv,1114,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20250_Title,bIaU,t提示信息_TipsType_C.csv,1115,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20250_Desc,bIaR,t提示信息_TipsType_C.csv,1115,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20250_LeftBtnDesc,bIaS,t提示信息_TipsType_C.csv,1115,TipsType,LeftBtnDesc,,退出,Return
TipsType_20250_RightBtnDesc,bIaT,t提示信息_TipsType_C.csv,1115,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20251_Title,bIaY,t提示信息_TipsType_C.csv,1116,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20251_Desc,bIaV,t提示信息_TipsType_C.csv,1116,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20251_LeftBtnDesc,bIaW,t提示信息_TipsType_C.csv,1116,TipsType,LeftBtnDesc,,退出,Return
TipsType_20251_RightBtnDesc,bIaX,t提示信息_TipsType_C.csv,1116,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_20252_Title,bIMM,t提示信息_TipsType_C.csv,1117,TipsType,Title,,调查确认,Spoiler Warning
TipsType_20252_Desc,bIMJ,t提示信息_TipsType_C.csv,1117,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_20252_LeftBtnDesc,bIMK,t提示信息_TipsType_C.csv,1117,TipsType,LeftBtnDesc,,退出,Return
TipsType_20252_RightBtnDesc,bIML,t提示信息_TipsType_C.csv,1117,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_SubBestExperienceTips_Chapter5_Title,bKDx,t提示信息_TipsType_C.csv,1132,TipsType,Title,,调查确认,Spoiler Warning
TipsType_SubBestExperienceTips_Chapter5_Desc,bKDu,t提示信息_TipsType_C.csv,1132,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_SubBestExperienceTips_Chapter5_LeftBtnDesc,bKDv,t提示信息_TipsType_C.csv,1132,TipsType,LeftBtnDesc,,退出,Return
TipsType_SubBestExperienceTips_Chapter5_RightBtnDesc,bKDw,t提示信息_TipsType_C.csv,1132,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_BestExperienceTips_Chapter7_Title,bImX,t提示信息_TipsType_C.csv,1133,TipsType,Title,,调查确认,Spoiler Warning
TipsType_BestExperienceTips_Chapter7_Desc,bImU,t提示信息_TipsType_C.csv,1133,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_BestExperienceTips_Chapter7_LeftBtnDesc,bImV,t提示信息_TipsType_C.csv,1133,TipsType,LeftBtnDesc,,退出,Return
TipsType_BestExperienceTips_Chapter7_RightBtnDesc,bImW,t提示信息_TipsType_C.csv,1133,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_BestExperienceTips_Chapter8_Title,bInb,t提示信息_TipsType_C.csv,1134,TipsType,Title,,调查确认,Spoiler Warning
TipsType_BestExperienceTips_Chapter8_Desc,bImY,t提示信息_TipsType_C.csv,1134,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_BestExperienceTips_Chapter8_LeftBtnDesc,bImZ,t提示信息_TipsType_C.csv,1134,TipsType,LeftBtnDesc,,退出,Return
TipsType_BestExperienceTips_Chapter8_RightBtnDesc,bIna,t提示信息_TipsType_C.csv,1134,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_BestExperienceTips_ChapterS2_Title,bInf,t提示信息_TipsType_C.csv,1135,TipsType,Title,,调查确认,Spoiler Warning
TipsType_BestExperienceTips_ChapterS2_Desc,bInc,t提示信息_TipsType_C.csv,1135,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
TipsType_BestExperienceTips_ChapterS2_LeftBtnDesc,bInd,t提示信息_TipsType_C.csv,1135,TipsType,LeftBtnDesc,,退出,Return
TipsType_BestExperienceTips_ChapterS2_RightBtnDesc,bIne,t提示信息_TipsType_C.csv,1135,TipsType,RightBtnDesc,,仍要调查,Proceed
TipsType_BestExperienceTips_ChapterS3_Title,bInj,t提示信息_TipsType_C.csv,1136,TipsType,Title,,调查确认,Spoiler Warning
TipsType_BestExperienceTips_ChapterS3_Desc,bIng,t提示信息_TipsType_C.csv,1136,TipsType,Desc,,为确保最佳剧情体验，建议完成以下调查关卡。,"To ensure the best story experience, it is recommended to complete the following stages before proceeding."
