Key,ShortKey,Source,Row,Module,Field,Role,CN,JP,,,,,,,,,,,,,,
Skill_4361_OverLimitUtlSkillDesc,aMXi,j技能表_Skill_A.csv,1186,Skill,OverLimitUtlSkillDesc,菲茵特,【<DevouredIconKeywords:吞噬>：将 1 张算力消耗为 0 的「幼芽萌生」置入手牌并附加<DepleteIconKeywords:消耗>。<WeaknessIconKeywords:虚弱>全体敌方 2 回合。】获得 [Counterattack:Arg1] 层<RetaliateIconKeywords:反击>。若<DeathResistanceIconKeywords:死亡抵抗>不足 [Arg2]%，则 +[Arg3]%。驱散自身<FragileIconKeywords:脆弱>。使所有敌人临时降低 [Exhaustion:Arg5] 点<ExhaustionIconKeywords:力量>。,【<DevouredIconKeywords:捕食>：<DepleteIconKeywords:除外>が付与された行動力消費0の「幼芽萌生」を1枚手札に追加する。すべての敵に2点の<WeaknessIconKeywords:虚弱>を付与。】[Counterattack:Arg1]点の<RetaliateIconKeywords:反撃>を獲得。<DeathResistanceIconKeywords:死亡抵抗>が[Arg2]％未満の場合、死亡抵抗+[Arg3]%。自身の<FragileIconKeywords:脆弱>を解除。すべての敵から[Exhaustion:Arg5]点の<ExhaustionIconKeywords:力>を一時的に減少させる。,,,,,,,,,,,,,,
Skill_4615_Desc_0,bxZp,j技能表_Skill_A.csv,1187,Skill,Desc,菲茵特,菲茵特获得 <Energy:[Energy:Arg1]> 点狂气。<ExaltIconKeywords:灵知觉醒>：获得 [Counterattack:Arg3] 层<RetaliateIconKeywords:反击>。本场战斗死亡抵抗触发衰减率从 50% 降低为 45%。菲茵特打出卡牌时，<TouquKeywords:偷取>所有敌人 [Arg2] 点<PowerIconKeywords:力量>。回合结束时，造成等同于 50% 自身<RetaliateIconKeywords:反击>的<RealDamage:固定伤害>。,ファイントは<Energy:[Energy:Arg1]>狂気を獲得。<ExaltIconKeywords:霊知覚醒>： [Counterattack:Arg3]点の<RetaliateIconKeywords:反撃>を獲得。この戦闘中、死亡抵抗の減衰率が50%から45%に減少する。ファイントの指令カードを使用した後、すべての敵から[Arg2]点の<PowerIconKeywords:力>を<TouquKeywords:奪う>。ターン終了時、自身の<RetaliateIconKeywords:反撃>の50%に等しい<RealDamage:固定ダメージ>を与える。,,,,,,,,,,,,,,
Skill_4615_Desc_15,bRTa,j技能表_Skill_A.csv,1187,Skill,Desc,菲茵特,菲茵特获得 <Energy:[Energy:Arg1]> 点狂气。<ExaltIconKeywords:灵知觉醒>：立刻永久偷取所有敌人 [Arg4] 点<PowerIconKeywords:力量>。获得 [Counterattack:Arg3] 层<RetaliateIconKeywords:反击>。本场战斗死亡抵抗触发衰减率从 50% 降低为 45%。菲茵特打出卡牌时，<TouquKeywords:偷取>所有敌人 [Arg2] 点<PowerIconKeywords:力量>。回合结束时，造成等同于 50% 自身<RetaliateIconKeywords:反击>的<RealDamage:固定伤害>。,ファイントは<Energy:[Energy:Arg1]>狂気を獲得。<ExaltIconKeywords:霊知覚醒>： [Counterattack:Arg3]点の<RetaliateIconKeywords:反撃>を獲得。この戦闘中、死亡抵抗の減衰率が50%から45%に減少する。ファイントの指令カードを使用した後、すべての敵から[Exhaustion:Arg2]点の<ExhaustionIconKeywords:力>を一時的に減少させ、敵1体につき[Power:Arg2]点の一時的な<PowerIconKeywords:力>を獲得する。ターン終了時、自身の<RetaliateIconKeywords:反撃>の50%に等しい<RealDamage:固定ダメージ>を与える。,,,,,,,,,,,,,,
Skill_4615_BattleDesc_15,bRSZ,j技能表_Skill_A.csv,1187,Skill,BattleDesc,菲茵特,菲茵特获得 <Energy:[Energy:Arg1]> 点狂气。<ExaltIconKeywords:灵知觉醒>：立刻永久偷取所有敌人 [Arg4] 点<PowerIconKeywords:力量>。获得 [Counterattack:Arg3] 层<RetaliateIconKeywords:反击>。本场战斗死亡抵抗触发衰减率从 50% 降低为 45%。菲茵特打出卡牌时，<TouquKeywords:偷取>所有敌人 [Arg2] 点<PowerIconKeywords:力量>。回合结束时，造成等同于 50% 自身<RetaliateIconKeywords:反击>的<RealDamage:固定伤害>。,ファイントは<Energy:[Energy:Arg1]>狂気を獲得。<ExaltIconKeywords:霊知覚醒>：即座にすべての敵から[Arg4]点の<PowerIconKeywords:力>を永久に奪う。[Counterattack:Arg3]点の<RetaliateIconKeywords:反撃>を獲得。この戦闘中、死亡抵抗の減衰率が50%から45%に減少する。ファイントの指令カードを使用した後、すべての敵から[Arg2]点の<PowerIconKeywords:力>を<TouquKeywords:奪う>。ターン終了時、自身の<RetaliateIconKeywords:反撃>の50％に等しい<RealDamage:固定ダメージ>を与える。,,,,,,,,,,,,,,
Skill_4615_EffectNameList,aOeO,j技能表_Skill_A.csv,1187,Skill,EffectNameList,菲茵特,"狂气,反击,偷取力量","狂気,反撃,力の吸収",,,,,,,,,,,,,,
Skill_4827_Desc,bCWc,j技能表_Skill_A.csv,1188,Skill,Desc,菲茵特,获得 [Power:Arg1] 点<PowerIconKeywords:力量>。使所有敌人临时降低 [Exhaustion:Arg2] 点<ExhaustionIconKeywords:力量>。,[Power:Arg1]点の<PowerIconKeywords:力>を獲得。すべての敵から[Exhaustion:Arg2]点の<ExhaustionIconKeywords:力>を一時的に減少させる。,,,,,,,,,,,,,,
Skill_4827_EffectNameList,aOIz,j技能表_Skill_A.csv,1188,Skill,EffectNameList,菲茵特,"力量,失去临时力量","力,一時的な力の吸収",,,,,,,,,,,,,,
Skill_3994_Desc,aLZN,j技能表_Skill_A.csv,1189,Skill,Desc,菲茵特,获得 <Block:[Block:Arg1]> 点护盾，回复 <Heal:[Heal:Arg2]> 点生命。若在本场战斗中触发过<DeathResistanceIconKeywords:死亡抵抗>，额外生效 1 次。,<Block:[Block:Arg1]>点のシールドを獲得し、ライフを<Heal:[Heal:Arg2]>回復。この戦闘で<DeathResistanceIconKeywords:死亡抵抗>が発動した場合、追加で1回発動する。,,,,,,,,,,,,,,
Skill_4197_Desc,aMBJ,j技能表_Skill_A.csv,1191,Skill,Desc,希莱斯特,造成 <Damage:[Damage:Arg1]> 点伤害。希莱斯特获得 <Energy:[Energy:Arg2]> 点狂气。 激发 1 条触腕攻击敌人，造成 [Arg3]％ 触腕伤害。,<Damage:[Damage:Arg1]>ダメージを与える。シレストは<Energy:[Energy:Arg2]>狂気を獲得。触腕1本に敵を攻撃させ、 [Arg3]%の触腕ダメージを与える。,,,,,,,,,,,,,,
Skill_4197_BattleDesc,aMBI,j技能表_Skill_A.csv,1191,Skill,BattleDesc,希莱斯特,造成 <Damage:[Damage:Arg1]> 点伤害。获得 <Energy:[Energy:Arg2]> 点狂气。 激发 1 条触腕攻击敌人，造成 [Arg3]％ 触腕伤害。,<Damage:[Damage:Arg1]>ダメージを与える。<Energy:[Energy:Arg2]>狂気を獲得。触腕1本に敵を攻撃させ、[Arg3]%の触腕ダメージを与える。,,,,,,,,,,,,,,
Skill_4457_Desc,aNmf,j技能表_Skill_A.csv,1192,Skill,Desc,希莱斯特,获得 <Block:[Block:Arg1]> 点护盾。希莱斯特获得 <Energy:[Energy:Arg2]> 点狂气。激发 1 条触腕攻击敌人，造成 [Arg3]％ 触腕伤害。,<Block:[Block:Arg1]>点のシールドを獲得。シレストは<Energy:[Energy:Arg2]>狂気を獲得。触腕1本に敵を攻撃させ、[Arg3]%の触腕ダメージを与える。,,,,,,,,,,,,,,
Skill_4457_BattleDesc,aNme,j技能表_Skill_A.csv,1192,Skill,BattleDesc,希莱斯特,获得 <Block:[Block:Arg1]> 点护盾。获得 <Energy:[Energy:Arg2]> 点狂气。激发 1 条触腕攻击敌人，造成 [Arg3]％ 触腕伤害。,<Block:[Block:Arg1]>点のシールドを獲得。<Energy:[Energy:Arg2]>狂気を獲得。触腕1本に敵を攻撃させ、[Arg3]%の触腕ダメージを与える。,,,,,,,,,,,,,,
Skill_4055_Desc_0,aMhI,j技能表_Skill_A.csv,1193,Skill,Desc,希莱斯特,驱散自身<HeavyInjuryKeywords:重创>状态，回复 <Heal:[Heal:Arg1]> 点生命并获得 1 算力。本场战斗中受到致死伤害时复活并回复 [Arg2]% 生命，每场战斗只能触发 1 次。,自身の<HeavyInjuryKeywords:重傷>を解除。ライフを<Heal:[Heal:Arg1]>回復し、1点の行動力を獲得する。この戦闘中に致命的なダメージを受けた場合、復活し、[Arg2]%のライフを回復する。戦闘ごとに1回のみ発動可能。,,,,,,,,,,,,,,
Skill_4055_Desc_3,aMhJ,j技能表_Skill_A.csv,1193,Skill,Desc,希莱斯特,驱散自身<HeavyInjuryKeywords:重创>状态，回复 <Heal:[Heal:Arg1]> 点生命并获得 1 算力。本场战斗中受到致死伤害时复活，回复 [Arg2]% 生命并使所有唤醒体获得 <Energy:[Energy:Arg4]> 点狂气，触发后需要间隔 6 个回合才可再次施加可复活效果。,自身の<HeavyInjuryKeywords:重傷>を解除。<Heal:[Heal:Arg1]>のライフを回復し、1点の行動力を獲得する。この戦闘中に致命的なダメージを受けた場合、復活し、[Arg2]%のライフを回復し、すべての覚醒体は<Energy:[Energy:Arg4]>狂気を獲得する。復活効果は6ターンに1回のみ発動可能。,,,,,,,,,,,,,,
Skill_4055_BattleDesc_0,aMhG,j技能表_Skill_A.csv,1193,Skill,BattleDesc,希莱斯特,驱散自身<HeavyInjuryKeywords:重创>状态，回复 <Heal:[Heal:Arg1]> 点生命并获得 1 算力。本场战斗中受到致死伤害时复活并回复 [Arg2]%(<Heal:[Arg3]>) 生命，每场战斗只能触发 1 次。,自身の<HeavyInjuryKeywords:重傷>を解除。ライフを<Heal:[Heal:Arg1]>回復し、1点の行動力を獲得する。この戦闘中に致命的なダメージを受けた場合、復活し、[Arg2]%(<Heal:[Arg3]>)のライフを回復する。戦闘ごとに1回のみ発動可能。,,,,,,,,,,,,,,
Skill_4055_BattleDesc_3,aMhH,j技能表_Skill_A.csv,1193,Skill,BattleDesc,希莱斯特,驱散自身<HeavyInjuryKeywords:重创>状态，回复 <Heal:[Heal:Arg1]> 点生命并获得 1 算力。本场战斗中受到致死伤害时复活，回复 [Arg2]%(<Heal:[Arg3]>) 生命并使所有唤醒体获得 <Energy:[Energy:Arg4]> 点狂气，触发后需要间隔 6 个回合才可再次施加可复活效果。,自身の<HeavyInjuryKeywords:重傷>を解除。ライフを<Heal:[Heal:Arg1]>回復し、1点の行動力を獲得する。この戦闘中に致命的なダメージを受けた場合、復活し、[Arg2]%(<Heal:[Arg3]>)のライフを回復し、すべての覚醒体は<Energy:[Energy:Arg4]>狂気を獲得する。復活効果は6ターンに1回のみ発動可能。,,,,,,,,,,,,,,
Skill_4055_OverLimitUtlSkillDesc,aMhM,j技能表_Skill_A.csv,1193,Skill,OverLimitUtlSkillDesc,希莱斯特,回复 <Heal:[Heal:Arg1]> 点生命并获得 1 算力，驱散自身<HeavyInjuryKeywords:重创>状态。本场战斗中受到致死伤害时复活，回复 [Arg2]%(<Heal:[Arg3]>) 生命并使所有唤醒体获得 <Energy:[Energy:Arg4]> 点狂气，触发后需要间隔 6 个回合才可再次施加可复活效果。将 3 张回复提高 50% 的「纯白梦境」置入手中并附加消耗。,ライフを<Heal:[Heal:Arg1]>回復し、1点の行動力を獲得する。自身の<HeavyInjuryKeywords:重傷>を解除。この戦闘中に致命的なダメージを受けた場合、復活し、[Arg2]%(<Heal:[Arg3]>)のライフを回復し、すべての覚醒体は<Energy:[Energy:Arg4]>狂気を獲得する。復活効果は6ターンに1回のみ発動可能。ライフ回復効果が50%増加した「純白の夢」を3枚手札に追加し、「除外」を付与する。,,,,,,,,,,,,,,
Skill_4055_EffectNameList,aMhK,j技能表_Skill_A.csv,1193,Skill,EffectNameList,希莱斯特,"回复,回复百分比生命","回復,回復割合",,,,,,,,,,,,,,
Skill_4476_Desc_0,bRSy,j技能表_Skill_A.csv,1194,Skill,Desc,希莱斯特,希莱斯特获得 <Energy:[Energy:Arg1]> 点狂气。<ExaltIconKeywords:灵知觉醒>：获得 1 条触腕，希莱斯特造成的生命回复提高 10%，回复生命时，临时<TentacleInjurieIconKeywords:触腕伤害> +[TentaclePower:Arg2]。,シレストは<Energy:[Energy:Arg1]>狂気を獲得。<ExaltIconKeywords:霊知覚醒>：触腕を1本を獲得。シレストのライフ回復効果が10%増加する。ライフ回復時、一時的な<TentacleInjurieIconKeywords:触腕ダメージ>+[TentaclePower:Arg2]。,,,,,,,,,,,,,,
Skill_4476_Desc_15,bRSz,j技能表_Skill_A.csv,1194,Skill,Desc,希莱斯特,希莱斯特获得 <Energy:[Energy:Arg1]> 点狂气。<ExaltIconKeywords:灵知觉醒>：获得 1 条触腕，希莱斯特造成的生命回复提高 10%，回复生命时，临时<TentacleInjurieIconKeywords:触腕伤害> +[TentaclePower:Arg2]。触发「不死的极乐鸟」复活时，临时<TentacleInjurieIconKeywords:触腕伤害> +[TentaclePower:Arg3]，首领战效果翻倍。,シレストは<Energy:[Energy:Arg1]>狂気を獲得。<ExaltIconKeywords:霊知覚醒>：触腕を1本獲得。シレストのライフ回復効果が10%増加する。ライフ回復時、一時的な<TentacleInjurieIconKeywords:触腕ダメージ>+[TentaclePower:Arg2]。「不死の極楽鳥」の復活効果が発動した後、一時的な<TentacleInjurieIconKeywords:触腕ダメージ>+[TentaclePower:Arg3]、ボス戦では効果が2倍になる。,,,,,,,,,,,,,,
Skill_4476_EffectNameList,aNsm,j技能表_Skill_A.csv,1194,Skill,EffectNameList,希莱斯特,"狂气,临时触腕伤害","狂気, 一時的な触腕ダメージ",,,,,,,,,,,,,,
Skill_4109_Desc_0,aMoX,j技能表_Skill_A.csv,1195,Skill,Desc,希莱斯特,回复 <Heal:[Heal:Arg1]> 点生命。获得 [Arg2] 点算力并驱散手牌<SlowIconKeywords:迟缓>状态。激发 1 条触腕攻击敌人，造成 [Arg3]％ 触腕伤害。,ライフを<Heal:[Heal:Arg1]>回復。[Arg2]点の行動力を獲得し、手札の<SlowIconKeywords:遅延>を解除する。触腕1本に敵を攻撃させ、[Arg3]%の触腕ダメージを与える。,,,,,,,,,,,,,,
Skill_4109_Desc_2,aMoY,j技能表_Skill_A.csv,1195,Skill,Desc,希莱斯特,回复 <Heal:[Heal:Arg1]> 点生命。获得 [Arg2] 点算力并驱散手牌<SlowIconKeywords:迟缓>状态。每<RetainIconKeywords:保留> 1 回合，下次打出时额外回复 <Heal:[Arg3]> 点生命。激发 1 条触腕攻击敌人，造成 [Arg4]％ 触腕伤害。,ライフを<Heal:[Heal:Arg1]>回復。[Arg2]点の行動力を獲得し、手札の<SlowIconKeywords:遅延>を解除する。1ターン<RetainIconKeywords:保持>するごとに、回復するライフが<Heal:[Arg3]>増加する。触腕1本に敵を攻撃させ、[Arg4]%の触腕ダメージを与える。,,,,,,,,,,,,,,
Skill_4109_BattleDesc_0,aMoV,j技能表_Skill_A.csv,1195,Skill,BattleDesc,希莱斯特,回复 <Heal:[Heal:Arg1]> 点生命。获得 [Arg2] 点算力并驱散手牌<SlowIconKeywords:迟缓>状态。激发 1 条触腕攻击敌人，造成 [Arg3]％ 触腕伤害。,ライフを<Heal:[Heal:Arg1]>回復。[Arg2]点の行動力を獲得し、手札の<SlowIconKeywords:遅延>を解除する。触腕1本に敵を攻撃させ、[Arg3]%の触腕ダメージを与える。,,,,,,,,,,,,,,
Skill_4109_BattleDesc_2,aMoW,j技能表_Skill_A.csv,1195,Skill,BattleDesc,希莱斯特,回复 <Heal:[Heal:Arg1]> 点生命。获得 [Arg2] 点算力并驱散手牌<SlowIconKeywords:迟缓>状态。每<RetainIconKeywords:保留> 1 回合，下次打出时额外回复 <Heal:[Arg3]> 点生命。激发 1 条触腕攻击敌人，造成 [Arg4]％ 触腕伤害。,ライフを<Heal:[Heal:Arg1]>回復。[Arg2]点の行動力を獲得し、手札の<SlowIconKeywords:遅延>を解除する。1ターン<RetainIconKeywords:保持>するごとに、回復するライフが<Heal:[Arg3]>増加する。触腕1本に敵を攻撃させ、[Arg4]%の触腕ダメージを与える。,,,,,,,,,,,,,,
Skill_4109_EffectNameList_2,aMpa,j技能表_Skill_A.csv,1195,Skill,EffectNameList,希莱斯特,"回复,额外回复","回復,追加回復",,,,,,,,,,,,,,
Skill_57754_Desc,aPwj,j技能表_Skill_A.csv,1196,Skill,Desc,希莱斯特,回复 <Heal:[Heal:Arg1]> 点生命。获得 [Arg2] 点算力并驱散手牌<SlowIconKeywords:迟缓>状态。每<RetainIconKeywords:保留> 1 回合，下次打出时额外回复 <Heal:[Arg3]> 点生命。激发 1 条触腕攻击敌人，造成 [Arg4]％ 触腕伤害。,ライフを<Heal:[Heal:Arg1]>回復。[Arg2]点の行動力を獲得し、手札の<SlowIconKeywords:遅延>を解除する。1ターン<RetainIconKeywords:保持>するごとに、回復するライフが<Heal:[Arg3]>増加する。触腕1本に敵を攻撃させ、[Arg4]%の触腕ダメージを与える。,,,,,,,,,,,,,,
Skill_57754_EffectNameList_2,aPwl,j技能表_Skill_A.csv,1196,Skill,EffectNameList,希莱斯特,"回复,额外回复","回復,追加回復",,,,,,,,,,,,,,
Skill_4617_Desc,aOfb,j技能表_Skill_A.csv,1197,Skill,Desc,希莱斯特,回复 <Heal:[Heal:Arg1]> 点生命。临时<TentacleInjurieIconKeywords:触腕伤害> +[TentaclePower:Arg2]。所有敌人施加 1 回合<WeaknessIconKeywords:虚弱>。激发 1 条触腕攻击敌人，造成 [Arg3]％ 触腕伤害。,ライフを<Heal:[Heal:Arg1]>回復。一時的な<TentacleInjurieIconKeywords:触腕ダメージ>+[TentaclePower:Arg2]。すべての敵に1点の<WeaknessIconKeywords:虚弱>を付与する。触腕1本に敵を攻撃させ、[Arg3]%の触腕ダメージを与える。,,,,,,,,,,,,,,
Skill_4617_EffectNameList,aOfc,j技能表_Skill_A.csv,1197,Skill,EffectNameList,希莱斯特,"回复,临时触腕伤害","回復,一時的な触腕ダメージ",,,,,,,,,,,,,,
Skill_4753_Desc,aOxP,j技能表_Skill_A.csv,1199,Skill,Desc,凯刻斯,造成 <Damage:[Damage:Arg1]> 点伤害，享受 [Arg3]% 反击加成。凯刻斯获得 <Energy:[Energy:Arg2]> 点狂气。,<Damage:[Damage:Arg1]>ダメージを与え、[Arg3]%の反撃ボーナスを獲得。カエクスは<Energy:[Energy:Arg2]>狂気を獲得。,,,,,,,,,,,,,,
Skill_4753_BattleDesc,aOxO,j技能表_Skill_A.csv,1199,Skill,BattleDesc,凯刻斯,造成 <Damage:[Damage:Arg1]> 点伤害，享受 [Arg3]% 反击加成。获得 <Energy:[Energy:Arg2]> 点狂气。,<Damage:[Damage:Arg1]>ダメージを与え、[Arg3]%の反撃ボーナスを獲得。<Energy:[Energy:Arg2]>狂気を獲得。,,,,,,,,,,,,,,
Skill_3981_Desc,aLYh,j技能表_Skill_A.csv,1201,Skill,Desc,凯刻斯,回复 <Heal:[Heal:Arg3]> 点生命并驱散自身<WeaknessIconKeywords:虚弱>状态，对所有敌人施加 [Arg4] 层<VulnerabilityIconKeywords:易伤>。<TentacleInjurieIconKeywords:触腕伤害> +[TentaclePower:Arg1]。<RetaliateIconKeywords:反击> +[Counterattack:Arg2]。下回合开始前，每受到 1 次攻击，就使 1 条触腕反击攻击者。,ライフを<Heal:[Heal:Arg3]>回復し、自身の<WeaknessIconKeywords:虚弱>を解除。すべての敵に[Arg4]点の<VulnerabilityIconKeywords:易傷>を付与する。<TentacleInjurieIconKeywords:触腕ダメージ>+[TentaclePower:Arg1]。[counterattack:Arg2]点の<RetaliateIconKeywords:反撃>を獲得。次のターン開始まで、攻撃を1回受けるたび1本の触腕が攻撃者に反撃する。,,,,,,,,,,,,,,
